campaign_id,timestamp,repetition,scenario,severity,selected_decision,executed_decision,aggregation_mode,expected_decision,correct,confidence,confidence_margin,ce,ch,cc,cr,decision_latency_ms,recovery_success,recovery_attempted,operator_escalation,safety_status,safety_reason,action_execution_mode,recovery_verification_latency_ms,pre_availability,post_availability,availability_gain,cpu,memory,allocated_memory_mb,latency_ms,error_rate,dependency_available
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:25:22.492551+00:00,5,memory,250,Restart Service,Operator Review,multiplicative,Restart Service,1,0.7078018935622087,0.0071588210594901724,0.7370419184180091,0.7402814388135068,0.92,0.5,0.7109344005584717,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,15.370858508467578,250.0,4.412275836726681,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:25:42.758380+00:00,1,memory,300,Restart Service,Operator Review,multiplicative,Restart Service,1,0.773312218539024,0.010192715193989454,0.8791133059681939,0.8843349794761455,0.92,0.5,0.2316860482096672,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,17.911330596819397,300.0,4.361161862366966,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:26:03.068779+00:00,2,memory,300,Restart Service,Operator Review,multiplicative,Restart Service,1,0.773312218539024,0.010192715193989454,0.8791133059681939,0.8843349794761455,0.92,0.5,0.30798371881246567,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,17.911330596819397,300.0,4.471302526071668,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:26:23.327686+00:00,3,memory,300,Restart Service,Operator Review,multiplicative,Restart Service,1,0.773312218539024,0.010192715193989454,0.8791133059681939,0.8843349794761455,0.92,0.5,0.20686816424131393,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,17.911330596819397,300.0,4.02206781320274,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:26:43.584531+00:00,4,memory,300,Restart Service,Operator Review,multiplicative,Restart Service,1,0.773312218539024,0.010192715193989454,0.8791133059681939,0.8843349794761455,0.92,0.5,0.3097290173172951,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,17.911330596819397,300.0,3.962275274097919,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:27:03.839606+00:00,5,memory,300,Restart Service,Operator Review,multiplicative,Restart Service,1,0.773312218539024,0.010192715193989454,0.8791133059681939,0.8843349794761455,0.92,0.5,1.2759529054164886,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,17.911330596819397,300.0,3.9861789339634237,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:27:29.170575+00:00,1,latency,300,Do Nothing,Operator Review,multiplicative,Rollback,0,0.5000000000000001,0.21023409772933382,1.0,1.0,0.25,0.25,0.2662530168890953,0,0,1,operator_escalation,confidence 0.500 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.672666354375908,0.0,45.985648202774826,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:27:54.475175+00:00,2,latency,300,Do Nothing,Operator Review,multiplicative,Rollback,0,0.48976439389633086,0.164252839282504,0.9594766461145612,0.9594766461145612,0.25,0.25,0.4001399502158165,0,0,1,operator_escalation,confidence 0.490 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.672666354375908,0.0,156.73269543961433,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:28:19.812734+00:00,3,latency,300,Do Nothing,Operator Review,multiplicative,Rollback,0,0.4708815965148273,0.09011528820468634,0.88691791174541,0.88691791174541,0.25,0.25,0.27446169406175613,0,0,1,operator_escalation,confidence 0.471 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.672666354375908,0.0,258.314923556426,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:28:45.161654+00:00,4,latency,300,Do Nothing,Operator Review,multiplicative,Rollback,0,0.4709794384468325,0.09047267947832133,0.8872865257587746,0.8872865257587746,0.25,0.25,0.25259144604206085,0,0,1,operator_escalation,confidence 0.471 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,1.0,2.672666354375908,0.0,257.79886393771545,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:29:10.479752+00:00,5,latency,300,Do Nothing,Operator Review,multiplicative,Rollback,0,0.4711498159496254,0.0910955921577018,0.8879285962774631,0.8879285962774631,0.25,0.25,0.41964370757341385,0,0,1,operator_escalation,confidence 0.471 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.672666354375908,0.0,256.89996521155166,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:29:33.767219+00:00,1,latency,500,Do Nothing,Operator Review,multiplicative,Rollback,0,0.4664471898285134,0.07415889254949637,0.8702919235956684,0.8702919235956684,0.25,0.25,0.37891045212745667,0,0,1,operator_escalation,confidence 0.466 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,281.5913069660642,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:29:57.072111+00:00,2,latency,500,Do Nothing,Operator Review,multiplicative,Rollback,0,0.45747654092724943,0.043197500398452715,0.8371391419950449,0.8371391419950449,0.25,0.25,1.3180039823055267,0,0,1,operator_escalation,confidence 0.457 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,328.00520120693716,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:30:20.517813+00:00,3,latency,500,Do Nothing,Operator Review,multiplicative,Rollback,0,0.44533162928231257,0.0036814049619731115,0.7932810401569561,0.7932810401569561,0.25,0.25,0.26548001915216446,0,0,1,operator_escalation,confidence 0.445 is below the autonomous threshold 0.550; confidence margin 0.004 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,389.4065437802615,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:30:43.875975+00:00,4,latency,500,Do Nothing,Operator Review,multiplicative,Rollback,0,0.44567655991914856,0.0047698929990319106,0.7945103842454652,0.7945103842454652,0.25,0.25,0.3034314140677452,0,0,1,operator_escalation,confidence 0.446 is below the autonomous threshold 0.550; confidence margin 0.005 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,387.68546205634874,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:31:07.187464+00:00,5,latency,500,Do Nothing,Operator Review,multiplicative,Rollback,0,0.44591169101420913,0.005512954845229068,0.7953489447326059,0.7953489447326059,0.25,0.25,0.2550659701228142,0,0,1,operator_escalation,confidence 0.446 is below the autonomous threshold 0.550; confidence margin 0.006 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,386.51147737435184,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:31:33.659645+00:00,1,latency,700,Rollback,Operator Review,multiplicative,Rollback,1,0.45170693196710365,0.011125947286688198,0.31766518781410663,0.2788428670017138,0.94,0.5,0.2817455679178238,0,0,1,operator_escalation,confidence 0.452 is below the autonomous threshold 0.550; confidence margin 0.011 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,412.97501725299907,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:32:00.128604+00:00,2,latency,700,Rollback,Operator Review,multiplicative,Rollback,1,0.47239841512704267,0.042109250485871275,0.3445537043772087,0.3075239513356893,0.94,0.5,0.36236830055713654,0,0,1,operator_escalation,confidence 0.472 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,463.16691483745626,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:32:26.589124+00:00,3,latency,700,Rollback,Operator Review,multiplicative,Rollback,1,0.4869013274059651,0.06426268598289542,0.36412973632818596,0.32840505208339843,0.94,0.5,0.2954946830868721,0,0,1,operator_escalation,confidence 0.487 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,499.70884114594725,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:32:53.073118+00:00,4,latency,700,Rollback,Operator Review,multiplicative,Rollback,1,0.4838252952086842,0.059532754839102864,0.3599275205601815,0.32392268859752693,0.94,0.5,0.3050314262509346,0,0,1,operator_escalation,confidence 0.484 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,1.0,2.6728648442648333,0.0,491.86470504567217,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:33:19.532618+00:00,5,latency,700,Rollback,Operator Review,multiplicative,Rollback,1,0.4848605081973431,0.06112266699583513,0.36133872580165705,0.32542797418843417,0.94,0.5,0.23426394909620285,0,0,1,operator_escalation,confidence 0.485 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,494.49895482975984,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:33:47.560529+00:00,1,latency,900,Rollback,Operator Review,multiplicative,Rollback,1,0.49383141913708695,0.07498219902645376,0.3736959924381434,0.3386090586006863,0.94,0.5,0.37219002842903137,0,0,1,operator_escalation,confidence 0.494 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,517.565852551201,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:34:15.574323+00:00,2,latency,900,Rollback,Operator Review,multiplicative,Rollback,1,0.5112221395588158,0.10228251095577306,0.39830514047401666,0.3648588165056178,0.94,0.5,0.41766464710235596,0,0,1,operator_escalation,confidence 0.511 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,563.5029288848311,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:34:43.600468+00:00,3,latency,900,Rollback,Operator Review,multiplicative,Rollback,1,0.5197344939991553,0.11586360364127674,0.41066491176460346,0.3780425725489104,0.94,0.5,0.33587496727705,0,0,1,operator_escalation,confidence 0.520 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,586.5745019605931,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:35:11.682644+00:00,4,latency,900,Rollback,Operator Review,multiplicative,Rollback,1,0.5197425395843532,0.11587651040008867,0.41067669141280444,0.3780551375069915,0.94,0.5,1.6718357801437378,0,0,1,operator_escalation,confidence 0.520 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,586.596490637235,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:35:39.706579+00:00,5,latency,900,Rollback,Operator Review,multiplicative,Rollback,1,0.5199030210034442,0.11613398343225123,0.4109116928964978,0.3783058057562644,0.94,0.5,0.2517886459827423,0,0,1,operator_escalation,confidence 0.520 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,587.0351600734626,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:36:08.284000+00:00,1,latency,1200,Rollback,Operator Review,multiplicative,Rollback,1,0.5374868205133226,0.143875157326597,0.43710465360113154,0.406244963841207,0.94,0.5,0.2482868731021881,0,0,1,operator_escalation,confidence 0.537 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,635.9286867221123,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:36:36.856250+00:00,2,latency,1200,Rollback,Rollback,multiplicative,Rollback,1,0.5583959553559138,0.1432389028475381,0.4693957658719555,0.4406888169300859,0.94,0.5,0.23213308304548264,1,1,0,autonomous,,prototype_fault_reset,1041.2244191393256,1.0,1.0,0.0,0.0,2.6728648442648333,0.0,696.2054296276502,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:37:05.437748+00:00,3,latency,1200,Rollback,Operator Review,multiplicative,Rollback,1,0.4946538913312884,0.05827427230158205,0.3287184842864652,0.29063304990556293,0.94,0.6666666666666666,0.29209256172180176,0,0,1,operator_escalation,confidence 0.495 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6730633341537584,0.0,433.6078373347351,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:37:34.021557+00:00,4,latency,1200,Rollback,Operator Review,multiplicative,Rollback,1,0.4946181132831958,0.058222032876297125,0.3286753830164868,0.290587075217586,0.94,0.6666666666666666,0.2500973641872406,0,0,1,operator_escalation,confidence 0.495 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,2.6730633341537584,0.0,433.5273816307754,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:38:02.591108+00:00,5,latency,1200,Rollback,Rollback,multiplicative,Rollback,1,0.604226134476443,0.18508461662115355,0.47555598084725387,0.44725971290373745,0.94,0.6666666666666666,0.2677040174603462,1,1,0,autonomous,,prototype_fault_reset,1034.541767090559,1.0,1.0,0.0,1.0,2.6730633341537584,0.0,707.7044975815405,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:38:25.630438+00:00,1,errors,0.1,Rollback,Operator Review,multiplicative,Rollback,1,0.5364082589239997,0.1337732773728001,0.35948413833472725,0.32323413833472725,0.95,0.75,0.2924855798482895,0,0,1,operator_escalation,confidence 0.536 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0.8625,0.9,0.03749999999999998,0.0,2.6730633341537584,0.0,161.44862835981738,11.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:38:48.665474+00:00,2,errors,0.1,Rollback,Operator Review,multiplicative,Rollback,1,0.5182567594272647,0.10873863002090461,0.33749999999999997,0.30000000000000004,0.95,0.75,0.3126794472336769,0,0,1,operator_escalation,confidence 0.518 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0.8875,0.9666666666666667,0.07916666666666672,0.0,2.6730633341537584,0.0,41.7780837751925,10.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:39:11.698718+00:00,3,errors,0.1,Do Nothing,Operator Review,multiplicative,Rollback,0,0.44233013466327575,0.01062235780856391,0.875,0.875,0.2,0.25,0.279976986348629,0,0,1,operator_escalation,confidence 0.442 is below the autonomous threshold 0.550; confidence margin 0.011 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0.9375,0.9333333333333333,-0.004166666666666652,0.0,2.6730633341537584,0.0,3.49361094634367,5.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:39:34.749993+00:00,4,errors,0.1,Rollback,Operator Review,multiplicative,Rollback,1,0.5182567594272647,0.10873863002090461,0.33749999999999997,0.30000000000000004,0.95,0.75,0.3833957016468048,0,0,1,operator_escalation,confidence 0.518 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0.8875,0.9,0.012500000000000067,0.0,2.6730633341537584,0.0,3.570465669955736,10.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:39:57.791493+00:00,5,errors,0.1,Rollback,Operator Review,multiplicative,Rollback,1,0.5490017936775359,0.15336969383604765,0.37499999999999994,0.33999999999999997,0.95,0.75,0.4195859655737877,0,0,1,operator_escalation,confidence 0.549 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0.8625,0.9333333333333333,0.0708333333333333,0.0,2.6730633341537584,0.0,3.5801935893825343,12.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:40:21.900617+00:00,1,errors,0.2,Rollback,Rollback,multiplicative,Rollback,1,0.619148330878709,0.20196424746915737,0.46874999999999994,0.44000000000000006,0.95,0.75,0.3291107714176178,1,1,0,autonomous,,prototype_fault_reset,1050.4166558384895,0.8,1.0,0.19999999999999996,0.0,2.6730633341537584,0.0,3.706553353019703,17.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:40:45.982396+00:00,2,errors,0.2,Rollback,Rollback,multiplicative,Rollback,1,0.6931583667109624,0.21857270792650652,0.5625000000000001,0.54,0.95,0.8,0.524488277733326,1,1,0,autonomous,,prototype_fault_reset,1044.0223487094045,0.725,1.0,0.275,0.0,2.6730633341537584,0.0,3.8732977899311107,22.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:41:10.066778+00:00,3,errors,0.2,Rollback,Rollback,multiplicative,Rollback,1,0.5636547042990689,0.16802260445758072,0.37499999999999994,0.33999999999999997,0.95,0.8333333333333334,0.4623737186193466,1,1,0,autonomous,,prototype_fault_reset,1045.2505201101303,0.85,1.0,0.15000000000000002,0.0,2.6730633341537584,0.0,3.8836877261782248,12.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:41:34.154740+00:00,4,errors,0.2,Rollback,Rollback,multiplicative,Rollback,1,0.640166130763368,0.22298204735381638,0.46874999999999994,0.44000000000000006,0.95,0.8571428571428571,0.2551032230257988,1,1,0,autonomous,,prototype_fault_reset,1043.3728490024805,0.7875,1.0,0.21250000000000002,0.0,2.6730633341537584,0.0,3.738758372980476,17.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:41:58.262039+00:00,5,errors,0.2,Rollback,Rollback,multiplicative,Rollback,1,0.7088624741569158,0.23427681537245992,0.5625000000000001,0.54,0.95,0.875,0.39484724402427673,1,1,0,autonomous,,prototype_fault_reset,1054.9905532971025,0.725,1.0,0.275,0.0,2.6730633341537584,0.0,3.6175095238814166,22.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:42:22.348290+00:00,1,errors,0.3,Rollback,Rollback,multiplicative,Rollback,1,0.7116588301173703,0.2370731713329144,0.5625000000000001,0.54,0.95,0.8888888888888888,0.6482414901256561,1,1,0,autonomous,,prototype_fault_reset,1045.108855701983,0.725,1.0,0.275,0.0,2.6730633341537584,0.0,3.435733262449503,22.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:42:46.435816+00:00,2,errors,0.3,Rollback,Rollback,multiplicative,Rollback,1,0.7012004434581185,0.2375262583786013,0.5437500000000001,0.52,0.95,0.9,0.2899486571550369,1,1,0,autonomous,,prototype_fault_reset,1039.0330255031586,0.7375,1.0,0.26249999999999996,0.0,2.6730633341537584,0.0,3.3563731566948047,21.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:43:10.519879+00:00,3,errors,0.3,Rollback,Rollback,multiplicative,Rollback,1,0.7989336386026291,0.2540518800284157,0.69375,0.6799999999999999,0.95,0.9090909090909091,0.4020063206553459,1,1,0,autonomous,,prototype_fault_reset,1044.9844235554338,0.6375,1.0,0.36250000000000004,0.0,2.6730633341537584,0.0,3.236060201196499,28.999999999999996,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:43:34.606262+00:00,4,errors,0.3,Rollback,Rollback,multiplicative,Rollback,1,0.7419567190434021,0.24626816485506986,0.6,0.58,0.95,0.9166666666666666,0.3671739250421524,1,1,0,autonomous,,prototype_fault_reset,1039.0694122761488,0.7,1.0,0.30000000000000004,1.0,2.6730633341537584,0.0,3.204887090676945,24.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:43:58.693498+00:00,5,errors,0.3,Rollback,Rollback,multiplicative,Rollback,1,0.7905917932876515,0.25518696214377223,0.675,0.66,0.95,0.9230769230769231,2.3689214140176773,1,1,0,autonomous,,prototype_fault_reset,1040.1286780834198,0.65,1.0,0.35,0.0,2.6730633341537584,0.0,3.201589776580435,28.000000000000004,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:44:22.781660+00:00,1,errors,0.35,Rollback,Rollback,multiplicative,Rollback,1,0.7443540256208102,0.24866547143247797,0.6,0.58,0.95,0.9285714285714286,0.2878457307815552,1,1,0,autonomous,,prototype_fault_reset,1045.3402446582913,0.7,1.0,0.30000000000000004,0.0,2.6730633341537584,0.0,3.4471078185376776,24.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:44:46.863212+00:00,2,errors,0.35,Rollback,Rollback,multiplicative,Rollback,1,0.8265891291108969,0.2632315818495057,0.7312500000000001,0.7200000000000001,0.95,0.9333333333333333,0.4028482362627983,1,1,0,autonomous,,prototype_fault_reset,1035.600582137704,0.6125,1.0,0.38749999999999996,0.0,2.6730633341537584,0.0,3.2942851098388237,31.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:45:11.004960+00:00,3,errors,0.35,Rollback,Rollback,multiplicative,Rollback,1,0.8275101212124201,0.26415257395102887,0.7312500000000001,0.7200000000000001,0.95,0.9375,0.49947015941143036,1,1,0,autonomous,,prototype_fault_reset,1089.7671496495605,0.6125,1.0,0.38749999999999996,0.0,2.6730633341537584,0.0,3.1011914499590993,31.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:45:35.130869+00:00,4,errors,0.35,Rollback,Rollback,multiplicative,Rollback,1,0.7468673557804774,0.2511788015921451,0.6,0.58,0.95,0.9411764705882353,0.5792258307337761,1,1,0,autonomous,,prototype_fault_reset,1049.1922991350293,0.7,1.0,0.30000000000000004,0.0,2.6730633341537584,0.0,3.6065278367863765,24.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:45:59.214817+00:00,5,errors,0.35,Rollback,Rollback,multiplicative,Rollback,1,0.8065902771429981,0.26170851856878474,0.69375,0.6799999999999999,0.95,0.9444444444444444,0.4007713869214058,1,1,0,autonomous,,prototype_fault_reset,1043.2832892984152,0.6375,1.0,0.36250000000000004,1.0,2.6730633341537584,0.0,3.6302115524711174,28.999999999999996,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:46:23.311852+00:00,1,errors,0.4,Rollback,Rollback,multiplicative,Rollback,1,0.8515503026341481,0.2703039510018872,0.7687499999999999,0.76,0.95,0.9473684210526315,0.2980949357151985,1,1,0,autonomous,,prototype_fault_reset,1050.7719404995441,0.5875,1.0,0.4125,0.0,2.6730633341537584,0.0,3.268096002803487,33.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:46:47.387615+00:00,2,errors,0.4,Rollback,Rollback,multiplicative,Rollback,1,0.8839521426916568,0.276860128141985,0.8250000000000001,0.8200000000000001,0.95,0.95,0.26497989892959595,1,1,0,autonomous,,prototype_fault_reset,1039.9011569097638,0.55,1.0,0.44999999999999996,0.0,2.6730633341537584,0.0,2.9792674034122073,36.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:47:11.460441+00:00,3,errors,0.4,Rollback,Rollback,multiplicative,Rollback,1,0.773306296237915,0.25737729144872645,0.6375000000000001,0.62,0.95,0.9523809523809523,0.2657724544405937,1,1,0,autonomous,,prototype_fault_reset,1038.4864062070847,0.675,1.0,0.32499999999999996,0.0,2.6730633341537584,0.0,2.9836117800111603,26.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:47:35.543700+00:00,4,errors,0.4,Rollback,Rollback,multiplicative,Rollback,1,0.8953716159874997,0.27990552289649895,0.8437500000000001,0.8400000000000001,0.95,0.9545454545454546,0.31793583184480667,1,1,0,autonomous,,prototype_fault_reset,1037.470336072147,0.5375,1.0,0.4625,0.0,2.6730633341537584,0.0,2.9100718860555985,37.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:47:59.620294+00:00,5,errors,0.4,Rollback,Rollback,multiplicative,Rollback,1,0.7976576590542963,0.26225282791041704,0.675,0.66,0.95,0.9565217391304348,0.2648569643497467,1,1,0,autonomous,,prototype_fault_reset,1044.0595401450992,0.65,1.0,0.35,0.0,2.6730633341537584,0.0,2.869224884683729,28.000000000000004,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:48:22.649601+00:00,1,dependency,1.0,Restart Dependency,Operator Review,multiplicative,Restart Dependency,1,0.8064641973828496,0.006513029978834739,0.9,1.0,0.94,0.5,0.2693319693207741,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0.0,0.0,0.0,1.0,2.6730633341537584,0.0,2.391549011020839,60.0,0.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:48:45.690748+00:00,2,dependency,1.0,Restart Dependency,Operator Review,multiplicative,Restart Dependency,1,0.8064641973828496,0.006513029978834739,0.9,1.0,0.94,0.5,0.26693660765886307,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0.0,0.0,0.0,0.0,2.6730633341537584,0.0,1.4978860420896147,88.0,0.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:49:08.725101+00:00,3,dependency,1.0,Restart Dependency,Operator Review,multiplicative,Restart Dependency,1,0.8064641973828496,0.006513029978834739,0.9,1.0,0.94,0.5,0.3194482997059822,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0.0,0.0,0.0,0.0,2.6730633341537584,0.0,0.4587029033582511,88.0,0.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:49:31.772136+00:00,4,dependency,1.0,Restart Dependency,Operator Review,multiplicative,Restart Dependency,1,0.8064641973828496,0.006513029978834739,0.9,1.0,0.94,0.5,0.24646148085594177,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0.0,0.0,0.0,0.0,2.6730633341537584,0.0,0.4757288017220075,88.0,0.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:49:54.804765+00:00,5,dependency,1.0,Restart Dependency,Operator Review,multiplicative,Restart Dependency,1,0.8064641973828496,0.006513029978834739,0.9,1.0,0.94,0.5,0.2543088048696518,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0.0,0.0,0.0,0.0,2.6730633341537584,0.0,0.4748267737605909,88.0,0.0
